,smiles,name,id,inchi_key,atc
52003,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1CC(O)CCC31,fulvestrant,BRD-A83237092,VWUXBMIQPBEWFH-IOMDSJNNSA-N,L02BA03
52004,OC1CCC2CC3N(CC4CC4)CCC5(C6OC1C25)C3(O)CCC6=O,naltrexone,BRD-A83855350,DQCKKXVULJGBQN-UHFFFAOYSA-N,N07BB04
52005,CN1C2CCC1CC(C2)OC(=O)C3C[NH]C4CCCCC34,tropisetron,BRD-A83859836,ZNRGQMMCGHDTEI-UHFFFAOYSA-N,A04AA03
52006,CO[C@H]1\C=C\O[C@@]2(C)OC3C(C2=O)C2C(O)C(\C=N\N4CCN(C)CC4)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)C2C(O)C3C,rifampicin,BRD-A83892713,JQXXHWHPUNPDRT-YOPQJBRCSA-N,J04AB02
52007,CCC1(NC(=O)N(C)C1=O)C1CCCCC1,mephenytoin,BRD-A83937277,GMHKMTDVRCWUDX-UHFFFAOYSA-N,N03AB04
52008,CC(=O)OC1C(C[C@H]2C3CC[C@H]4C[C@H](OC(=O)C)C(CC4(C)[C@H]3CCC12C)[N+]5(C)CCCCC5)[N+]6(C)CCCCC6,pancuronium,BRD-A84134924,GVEAYVLWDAFXET-PLEMNMNKSA-N,M03AC01
52009,CN1C(C(=O)NC2NCC(C)S2)C(=O)C2CCCCC2S1(=O)=O,meloxicam,BRD-A84174393,ZAHQBPYQBHTECE-UHFFFAOYSA-N,M01AC06
52010,NCC(CC(O)=O)C1CCC(CL)CC1,baclofen,BRD-A84174873,KPYSYYIEGFHWSV-UHFFFAOYSA-N,M03BX01
52011,COC1CCC2C3CCC4(C)C(O)[C@H](O)CC4C3CCC2C1,estriol,BRD-A84205515,UHQGCIIQUZBJAE-JZJKZLICSA-N,G03CC06
52012,COC1CCC2C3CCC4(C)C(O)[C@H](O)CC4C3CCC2C1,estriol,BRD-A84205515,UHQGCIIQUZBJAE-JZJKZLICSA-N,G03CA04
52013,CC(N)[C@]12C[C@H]3C[C@H](C[C@@H](C3)C1)C2,rimantadine,BRD-A84282119,UBCHPRBFMUDMNC-WBLSUYMSSA-N,J05AC02
52014,CC(CCCC(C)(C)O)C1CCC2\C(CCC[C@@]12C)=C/C=C1/CC(O)C[C@H](O)C1=C,calcitriol,BRD-A84327315,GMRQFYUYWCNGIN-CSLIWIHMSA-N,D05AX03
52015,CC(CCCC(C)(C)O)C1CCC2\C(CCC[C@@]12C)=C/C=C1/CC(O)C[C@H](O)C1=C,calcitriol,BRD-A84327315,GMRQFYUYWCNGIN-CSLIWIHMSA-N,A11CC04
52016,COC(=O)C1=C(C)NC(C)=C(C1C1CCCCC1[N+]([O-])=O)C(=O)OCC(C)C,nisoldipine,BRD-A84465106,VKQFCGNPDRICFG-UHFFFAOYSA-N,C08CA07
52017,CSC1CCC2SC3CCCCC3N(CCC3CCCCN3C)C2C1,thioridazine,BRD-A84481105,KLBQZWRITKRQQV-UHFFFAOYSA-N,N05AC02
52018,CLC1CCC(CC1)C2CCC(CC2)C3C(=O)C(=O)C4CCCCC4C3=O,atovaquone,BRD-A84493640,UYFLKEIEOREOFC-UHFFFAOYSA-N,P01AX06
52019,CCC1(O)CC2CN(C1)CCC1C([NH]C3CCCCC13)C(C2)(C(=O)OC)C1CC2C(CC1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(OC(C)=O)C1(O)C(=O)OC,vinblastine,BRD-A85648045,JXLYSJRDGCGARV-UHFFFAOYSA-N,L01CA01
52020,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N\OC)\C1CSC(N)N1)C2=O)C(=O)OC(C)OC(=O)OC(C)C,cefpodoxime,BRD-A87387433,LTINZAODLRIQIX-ZFEISNGRSA-N,J01DD13
52021,COC(=O)C1[C@@H](O)CC[C@H]2CN3CCC4C([NH]C5CCCCC45)[C@@H]3C[C@H]12,yohimbine,BRD-A87445400,BLGXFZZNTVWLAY-AMZRAFDVSA-N,G04BE04
52022,NC(=O)N1C(=O)C(C(=O)C2CCCS2)C2CC(CL)CCC12,tenidap,BRD-A87479750,IGPDWKCUDHIIRL-UHFFFAOYSA-N,M01AX23
52023,CC(C)(C)NCC(O)COC1CCCC2C[C@@H](O)[C@@H](O)CC12,nadolol,BRD-A87606379,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,C07AA12
52024,COC1CCC2CC(CCC2C1)C(C)C(=O)O,naproxen,BRD-A87719232,CMWTZPSULFXXJA-UHFFFAOYSA-N,G02CC02
52025,COC1CCC2CC(CCC2C1)C(C)C(=O)O,naproxen,BRD-A87719232,CMWTZPSULFXXJA-UHFFFAOYSA-N,M02AA12
52026,COC1CCC2CC(CCC2C1)C(C)C(=O)O,naproxen,BRD-A87719232,CMWTZPSULFXXJA-UHFFFAOYSA-N,M01AE02
52027,CCNC(=O)CCC\C=C/CC1C(O)CC(O)[C@@H]1\C=C\C(O)CCC1CCCCC1,bimatoprost,BRD-A87848830,AQOKCDNYWBIDND-NFTGKOCPSA-N,S01EE03
52028,CN(C)C1C2CC3C(C(=O)C4C(O)CCCC4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,tetracycline,BRD-A88208128,MUHBBHLZPHKTTR-UHFFFAOYSA-N,S03AA02
52029,CN(C)C1C2CC3C(C(=O)C4C(O)CCCC4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,tetracycline,BRD-A88208128,MUHBBHLZPHKTTR-UHFFFAOYSA-N,J01AA07
52030,CN(C)C1C2CC3C(C(=O)C4C(O)CCCC4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,tetracycline,BRD-A88208128,MUHBBHLZPHKTTR-UHFFFAOYSA-N,S01AA09
52031,CN(C)C1C2CC3C(C(=O)C4C(O)CCCC4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,tetracycline,BRD-A88208128,MUHBBHLZPHKTTR-UHFFFAOYSA-N,D06AA04
52032,CN(C)C1C2CC3C(C(=O)C4C(O)CCCC4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,tetracycline,BRD-A88208128,MUHBBHLZPHKTTR-UHFFFAOYSA-N,S02AA08
52033,CN(C)C1C2CC3C(C(=O)C4C(O)CCCC4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,tetracycline,BRD-A88208128,MUHBBHLZPHKTTR-UHFFFAOYSA-N,A01AB13
52034,CC(C)(C)NCC(O)C1CCC(O)C(CO)C1,salbutamol,BRD-A88254928,NDAUXUAQIAJITI-UHFFFAOYSA-N,R03AC02
52035,CC(C)(C)NCC(O)C1CCC(O)C(CO)C1,salbutamol,BRD-A88254928,NDAUXUAQIAJITI-UHFFFAOYSA-N,R03CC02
52036,CC1C2C(O)C3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C2C(=O)C2C(O)CCCC12,doxycycline,BRD-A88774919,VXVNYCRICCVPTD-UHFFFAOYSA-N,A01AB22
52037,CC1C2C(O)C3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C2C(=O)C2C(O)CCCC12,doxycycline,BRD-A88774919,VXVNYCRICCVPTD-UHFFFAOYSA-N,J01AA02
52038,CC12CCC3C(CCC4CC(O)CCC34)C2CC(O)C1O,estriol,BRD-A88939772,PROQIPRRNZUXQM-UHFFFAOYSA-N,G03CC06
52039,CC12CCC3C(CCC4CC(O)CCC34)C2CC(O)C1O,estriol,BRD-A88939772,PROQIPRRNZUXQM-UHFFFAOYSA-N,G03CA04
52040,CC(C)NCC(O)COC1CCC(COCCOC(C)C)CC1,bisoprolol,BRD-A89175223,VHYCDWMUTMEGQY-UHFFFAOYSA-N,C07AB07
52041,OC(C1CCCCN1)C1CC(NC2C(CCCC12)C(F)(F)F)C(F)(F)F,mefloquine,BRD-A89585551,XEEQGYMUWCZPDN-UHFFFAOYSA-N,P01BC02
52042,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)CC2C3[C@H](CL)CC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,alclometasone,BRD-A90131694,DJHCCTTVDRAMEH-PEDQINGESA-N,S01BA10
52043,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)CC2C3[C@H](CL)CC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,alclometasone,BRD-A90131694,DJHCCTTVDRAMEH-PEDQINGESA-N,D07AB10
52044,CC12CCC3C(C2CCC1O)C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC4CC(O)CCC34,fulvestrant,BRD-A90490067,VWUXBMIQPBEWFH-UHFFFAOYSA-N,L02BA03
52045,COC1CCCCC1OCC(O)CO,guaifenesin,BRD-A90515964,HSRJKNPTNIJEKV-UHFFFAOYSA-N,R05CA03
52046,COC(=O)C1=C(C)NC(C)=C(C1C1CCCC2NONC12)C(=O)OC(C)C,isradipine,BRD-A90799790,HMJIYCCIJYRONP-UHFFFAOYSA-N,C08CA03
52047,CC(C)COCC(CN(CC1CCCCC1)C1CCCCC1)N1CCCC1,bepridil,BRD-A91008255,UIEATEWHFDRYRU-UHFFFAOYSA-N,C08EA02
52048,NCC(O)C1CCC(O)C(O)C1,norepinephrine,BRD-A91555231,SFLSHLFXELFNJZ-UHFFFAOYSA-N,C01CA03
52049,CCN(CC)CCCC(C)NC1CCNC2CC(CL)CCC12,chloroquine,BRD-A91699651,WHTVZRBIWZFKQO-UHFFFAOYSA-N,P01BA01
52050,C[C@]12CCC3C(CCC4=CC5ONCC5C[C@]34C)C1CC[C@@]2(O)C#C,danazol,BRD-A92537424,POZRVZJJTULAOH-GSQPBCFPSA-N,G03XA01
52051,CCC(COC(=O)C1CC(OC)C(OC)C(OC)C1)(N(C)C)C1CCCCC1,trimebutine,BRD-A92630576,LORDFXWUHHSAQU-UHFFFAOYSA-N,A03AA05
52052,O[C@H]1CC[C@@]2(O)[C@H]3CC4CCC(O)C5OC1[C@]2(CCN3CC1CCC1)C45,nalbuphine,BRD-A92651262,NETZHAKZCGBWSS-XDWDPSITSA-N,N02AF02
52053,CC(N)C(=O)NC1C(C)CCCC1C,tocainide,BRD-A92670106,BUJAGSGYPOAWEI-UHFFFAOYSA-N,C01BB03
52054,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,digitoxin,BRD-A93236127,WDJUZGPOPHTGOT-KSVSUYAUSA-N,C01AA04
52055,O=C1N(C2CCC(=O)NC2=O)C(=O)C2CCCCC12,thalidomide,BRD-A93255169,UEJJHQNACJXSKW-UHFFFAOYSA-N,L04AX02
52056,COC(=O)C(N1CCC2SCCC2C1)C3CCCCC3CL,clopidogrel,BRD-A93269281,GKTWGGQPFAXNFI-UHFFFAOYSA-N,B01AC04
52057,CC1(O)CCC2C3CCC4CC(=O)C(CC4(C)C3CCC12C)C=O,oxymetholone,BRD-A93291428,DLZUBMGMHUNDLF-UHFFFAOYSA-N,A14AA05
52058,CN(C)CCCN1C2CCCCC2S(=O)C2CCC(CL)CC12,chlorpromazine,BRD-A94494639,QEPPAOXKZOTMPM-UHFFFAOYSA-N,N05AA01
52059,C1CN(CN1)C(C1CCCCC1)C1CCC(CC1)-C1CCCCC1,bifonazole,BRD-A94543220,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,D01AC10
52060,CCCC(=O)NC1NCNC2N(CNC12)[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC,bucladesine,BRD-A94624445,CJGYSWNGNKCJSB-YVLZZHOMSA-N,C01CE04
52061,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,digoxin,BRD-A94756469,LTMHDMANZUZIPE-QVYPYPLASA-N,C01AA05
52062,CC[C@]1(O)CCC2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]12CC,gestrinone,BRD-A94793051,OXHNQTSIKGHVBH-WVVQBRDUSA-N,G03XA02
52063,CCN(CC)C(=O)NC1CCC(OCC(O)CNC(C)(C)C)C(C1)C(C)=O,celiprolol,BRD-A95602221,JOATXPAWOHTVSZ-UHFFFAOYSA-N,C07AB08
52064,NC(=O)C1NCN(C2O[C@H](CO)[C@@H](O)[C@H]2O)C1N,acadesine,BRD-A95696820,RTRQQBHATOEIAF-LZGMGDPASA-N,C01EB13
52065,CC1CC2CCCCC2N1NC(=O)C1CCC(CL)C(C1)S(N)(=O)=O,indapamide,BRD-A95869247,NDDAHWYSQHTHNT-UHFFFAOYSA-N,C03BA11
52066,CLC1CCC(C(CN2CCNC2)OCC2CSC3C(CL)CCCC23)C(CL)C1,sertaconazole,BRD-A95939040,JLGKQTAYUIMGRK-UHFFFAOYSA-N,D01AC14
52067,CLC1CCC(C(CN2CCNC2)OCC2CSC3C(CL)CCCC23)C(CL)C1,sertaconazole,BRD-A95939040,JLGKQTAYUIMGRK-UHFFFAOYSA-N,G01AF19
52068,COC(=O)C1C(C(=C(C)N=C1C)C(=O)OCC(C)C)C2CCCCC2[N+](=O)[O-],nisoldipine,BRD-A96107863,CMRUBVBRILWITQ-UHFFFAOYSA-N,C08CA07
52069,NC(=O)C1NCN(N1)C1OC(CO)C(O)C1O,ribavirin,BRD-A96255180,IWUCXVSUMQZMFG-UHFFFAOYSA-N,J05AP01
52070,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,fenoterol,BRD-A97104540,LSLYOANBFKQKPT-UHFFFAOYSA-N,G02CA03
52071,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,fenoterol,BRD-A97104540,LSLYOANBFKQKPT-UHFFFAOYSA-N,R03AC04
52072,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,fenoterol,BRD-A97104540,LSLYOANBFKQKPT-UHFFFAOYSA-N,R03CC04
52073,CN(CCOC1CCC(CC2SC(=O)NC2=O)CC1)C1CCCCN1,rosiglitazone,BRD-A97437073,YASAKCUCGLMORW-UHFFFAOYSA-N,A10BG02
52074,CC(C)(C)NCC(O)COC1CCCC2CC(O)C(O)CC12,nadolol,BRD-A97454584,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,C07AA12
52075,CCN1CCCC(C1)OC(=O)C(C1CCCCC1)C1CCCCC1,piperidolate,BRD-A97479839,KTHVBAZBLKXIHZ-UHFFFAOYSA-N,A03AA30
52076,COC1CCCCC1OCC(O)CN1CCN(CC(=O)NC2C(C)CCCC2C)CC1,ranolazine,BRD-A97674275,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,C01EB18
52077,CC(C)NCC(O)COC1CCCC2[NH]CCC12,pindolol,BRD-A97701745,JZQKKSLKJUAGIC-UHFFFAOYSA-N,C07AA03
52078,CC(C(O)=O)C1CCCC(C1)C(=O)C1CCCCC1,ketoprofen,BRD-A97739905,DKYWVDODHFEZIM-UHFFFAOYSA-N,M02AA10
52079,CC(C(O)=O)C1CCCC(C1)C(=O)C1CCCCC1,ketoprofen,BRD-A97739905,DKYWVDODHFEZIM-UHFFFAOYSA-N,M01AE03
52080,CNC(C)[C@H](O)C1CCCCC1,ephedrine,BRD-A98431941,KWGRBVOPPLSCSI-HTLJXXAVSA-N,S01FB02
52081,CNC(C)[C@H](O)C1CCCCC1,ephedrine,BRD-A98431941,KWGRBVOPPLSCSI-HTLJXXAVSA-N,R01AA03
52082,CNC(C)[C@H](O)C1CCCCC1,ephedrine,BRD-A98431941,KWGRBVOPPLSCSI-HTLJXXAVSA-N,R01AB05
52083,CNC(C)[C@H](O)C1CCCCC1,ephedrine,BRD-A98431941,KWGRBVOPPLSCSI-HTLJXXAVSA-N,R03CA02
52084,CNC(C)[C@H](O)C1CCCCC1,ephedrine,BRD-A98431941,KWGRBVOPPLSCSI-HTLJXXAVSA-N,C01CA26
52085,CC1(C)[C@H](CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)OC(=O)CCC(O)=O,carbenoxolone,BRD-A98702003,OBZHEBDUNPOCJG-YQNKGXRGSA-N,A02BX01
52086,CCC(CO)NC(=O)C1CN(C)C2CC3CN(C)C4CCCC(C2=C1)C34,methysergide,BRD-A98725278,KPJZHOPZRAFDTN-UHFFFAOYSA-N,N02CA04
52087,CCN(CCO)CCCC(C)NC1CCNC2CC(CL)CCC12,hydroxychloroquine,BRD-A99117172,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,P01BA02
52088,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@@H]3OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,paromomycin,BRD-A99314711,UOZODPSAJZTQNH-GXFGQNNRSA-N,A07AA06
52089,OCCN1CCN(CCC=C2C3CCCCC3SC3CCC(CL)CC23)CC1,zuclopenthixol,BRD-K00198051,WFPIAZLQTJBIFN-UHFFFAOYSA-N,N05AF05
52090,COC1CC2CC[C@H](NC(C)=O)C3CC(=O)C(OC)CCC3-C2C(OC)C1OC,colchicine,BRD-K00259736,IAKHMKGGTNLKSZ-INIZCTEOSA-N,M04AC01
52091,CC1NCC2CN=C(C3CCCCC3F)C4CC(CL)CCC4-N12,midazolam,BRD-K00532621,DDLIGBOFAVUZHB-UHFFFAOYSA-N,N05CD08
52092,CLC1CCCCC1CN1CCC2SCCC2C1,ticlopidine,BRD-K00603606,PHWBOXQYWZNQIN-UHFFFAOYSA-N,B01AC05
52093,NC(N)=NC1NC(CSCC\C(N)=N/S(N)(=O)=O)CS1,famotidine,BRD-K00673382,XUFQPHANEAPEMJ-UHFFFAOYSA-N,A02BA03
52094,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,fludroxycortide,BRD-K00824317,POPFMWWJOGLOIF-QYOXGAPUSA-N,D07AC07
52095,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,D07AB19
52096,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,C05AA09
52097,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,H02AB02
52098,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,S01BA01
52099,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,D10AA03
52100,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,S03BA01
52101,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,D07XB05
52102,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,S02BA06
52103,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,S01CB01
52104,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,R01AD03
52105,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,dexamethasone,BRD-K00835182,UREBDLICKHMUKA-BGFPPJMDSA-N,A01AC02
52106,C[C@]12CC[C@@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@H]1CC[C@@]21CCC(=O)O1,canrenone,BRD-K00885784,UJVLDDZCTMKXJK-DHNHVGITSA-N,C03DA03
52107,COC1CCC(NS(=O)(=O)C2CCC(N)CC2)NN1,sulfamethoxypyridazine,BRD-K00938507,VLYWMPOKSSWJAL-UHFFFAOYSA-N,J01ED05
52108,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,finasteride,BRD-K01095011,DBEPLOCGEIEOCV-WSBQPABSSA-N,G04CB01
52109,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,finasteride,BRD-K01095011,DBEPLOCGEIEOCV-WSBQPABSSA-N,D11AX10
52110,CC[C@]1(O)C[C@@H]2CN(C1)CCC3C([NH]C4CCCCC34)[C@@](C2)(C(=O)OC)C5CC6C(CC5OC)N(C)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](OC(=O)C)[C@]7(O)C(=O)OC,vinblastine,BRD-K01188359,JXLYSJRDGCGARV-CFWMRBGOSA-N,L01CA01
52111,CL[PT]CL,cisplatin,BRD-K01228321,CLSUSRZJUQMOHH-UHFFFAOYSA-L,L01XA01
52112,FC1CCC(CC1)C(CCCN1CCC(CC1)N1C2CCCCC2[NH]C1=O)C1CCC(F)CC1,pimozide,BRD-K01292756,YVUQSNJEYSNKRX-UHFFFAOYSA-N,N05AG02
52113,CO[C@H]1\C=C\O[C@@]2(C)OC3C(C2=O)C2C(O)C(\C=N\N4CCN(C)CC4)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)C2C(O)C3C,rifampicin,BRD-K01507359,JQXXHWHPUNPDRT-YOPQJBRCSA-N,J04AB02
52114,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)N(C)C,meropenem,BRD-K01612348,DMJNNHOOLUXYBV-PQTSNVLCSA-N,J01DH02
52115,OC(=O)CCC(=O)NC1CCC(CC1)S(=O)(=O)NC1NCCS1,succinylsulfathiazole,BRD-K01950558,SKVLYVHULOWXTD-UHFFFAOYSA-N,A07AB04
52116,N[C@@H](CCL)C(=O)O,emetine,BRD-K01976263,ASBJGPTTYPEMLP-REOHCLBHSA-N,P01AX02
52117,FC1CCC(CC2N[NH]C(=O)C3CCCCC23)CC1C(=O)N1CCN(CC1)C(=O)C1CC1,olaparib,BRD-K02113016,FDLYAMZZIXQODN-UHFFFAOYSA-N,L01XX46
52118,CC1[NH]C2CCCCC2C1CCNCC1CCC(\C=C\C(=O)NO)CC1,panobinostat,BRD-K02130563,FPOHNWQLNRZRFC-ZHACJKMWSA-N,L01XX42
52119,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1CCCCC1,milnacipran,BRD-K02227374,GJJFMKBJSRMPLA-HIFRSBDPSA-N,N06AX17
52120,CLC1CCC2OC3CCCCC3N=C(N3CCNCC3)C2C1,amoxapine,BRD-K02265150,QWGDMFLQWFTERH-UHFFFAOYSA-N,N06AA17
52121,CN(C)CCN1NNNC1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1CSC(N)N1)C2=O)C(O)=O,cefotiam,BRD-K02275692,QYQDKDWGWDOFFU-IUODEOHRSA-N,J01DC07
52122,CN1CNC2N(C)C(=O)N(C)C(=O)C12,caffeine,BRD-K02404261,RYYVLZVUVIJVGH-UHFFFAOYSA-N,N06BC01
52123,CC(N(CC1CNC(C)NC1N)C=O)=C(CCOP(O)(O)=O)SC(=O)C1CCCCC1,benfotiamine,BRD-K02571615,BTNNPSLJPBRMLZ-UHFFFAOYSA-N,A11DA03
52124,COC1CC2CC[N+](C)(C)[C@@H]3CC4CCC(O)C(OC5CC6[C@H](CC7CCCC(OC(C1O)C32)C7)N(C)CCC6CC5OC)C4,tubocurarine,BRD-K02607075,MZTXBESCVZFFQE-XLTVJXRZSA-O,M03AA02
52125,CC1CCC(CC1)-C1CC(NN1-C1CCC(CC1)S(N)(=O)=O)C(F)(F)F,celecoxib,BRD-K02637541,RZEKVGVHFLEQIL-UHFFFAOYSA-N,L01XX33
52126,CC1CCC(CC1)-C1CC(NN1-C1CCC(CC1)S(N)(=O)=O)C(F)(F)F,celecoxib,BRD-K02637541,RZEKVGVHFLEQIL-UHFFFAOYSA-N,M01AH01
52127,CC1CC(NNC1NCCN1CCOCC1)-C1CCCCC1,minaprine,BRD-K02867583,LDMWSLGGVTVJPG-UHFFFAOYSA-N,N06AX07
52128,NC1CCN([C@@H]2CS[C@H](CO)O2)C(=O)N1,lamivudine,BRD-K02992638,JTEGQNOMFQHVDC-NKWVEPMBSA-N,J05AF05
52129,NC1NC(CS1)C(=NO)C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)C=C,cefdinir,BRD-K03012696,RTXOFQZKPXMALH-PRHODGIISA-N,J01DD15
52130,CC[C@H]1CN2CCC3CC(OC)C(OC)CC3[C@@H]2C[C@@H]1C[C@H]1NCCC2CC(OC)C(OC)CC12,emetine,BRD-K03067624,AUVVAXYIELKVAI-CKBKHPSWSA-N,P01AX02
52131,OC[C@H]1O[C@H](C[C@@H]1O)N1CC(C(=O)[NH]C1=O)C(F)(F)F,trifluridine,BRD-K03243820,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,S01AD02
52132,CNCCC[C@]1(CC[C@H]2C3CCCCC31)C4CCCCC24,maprotiline,BRD-K03319035,QSLMDECMDJKHMQ-GSXCWMCISA-N,N06AA21
